observation_date,DGS5,change_in_yields_in_bps,Volatility,Policy_Scheme,Crisis_Scheme,Yield_Curve_Shape,Business_Cycles,Rolling_Volatility_Z_Score
2022-08-09,2.97,6.00,9.536646111061215,QT2,Unknown,Flattening_Trend,Recovery,1.5957008316980301
2022-08-10,2.93,-4.00,9.536646111061215,QT2,Unknown,Flattening_Trend,Recovery,1.5159712757594528
2022-08-11,2.98,5.00,9.605306073306812,QT2,Unknown,Flattening_Trend,Recovery,1.5186351091292676
2022-08-12,2.97,-1.00,9.558093055476224,QT2,Unknown,Flattening_Trend,Recovery,1.3061610122454221
2022-08-15,2.91,-6.00,9.635005621863087,QT2,Unknown,Flattening_Trend,Recovery,1.3067714981709417
2022-08-16,2.95,4.00,9.683073105264913,QT2,Unknown,Flattening_Trend,Recovery,1.2718568991065702
2022-08-17,3.04,9.00,9.729434966220017,QT2,Unknown,Flattening_Trend,Recovery,1.2289524871806687
2022-08-18,3.02,-2.00,9.679384081152898,QT2,Unknown,Flattening_Trend,Recovery,1.0452740130422833
2022-08-19,3.11,9.00,9.047756891180526,QT2,Unknown,Flattening_Trend,Recovery,-0.1012876366989367
2022-08-22,3.17,6.00,8.56487844964205,QT2,Unknown,Flattening_Trend,Recovery,-0.943640055537406
2022-08-23,3.18,1.00,8.564322451170261,QT2,Unknown,Flattening_Trend,Recovery,-0.9310962526980919
2022-08-24,3.20,2.00,8.559316839672702,QT2,Unknown,Flattening_Trend,Recovery,-0.9509979100509589
2022-08-25,3.15,-5.00,8.470958792081495,QT2,Unknown,Flattening_Trend,Recovery,-1.093340040143056
2022-08-26,3.20,5.00,7.80750554640487,QT2,Unknown,Flattening_Trend,Recovery,-1.9715772614526734
2022-08-29,3.27,7.00,7.862206160759564,QT2,Unknown,Flattening_Trend,Recovery,-1.7614181050600044
2022-08-30,3.27,0.00,7.738893731695514,QT2,Unknown,Flattening_Trend,Recovery,-1.895646906566772
2022-08-31,3.30,3.00,6.806509489347045,QT2,Unknown,Flattening_Trend,Recovery,-2.5372829375553665
2022-09-01,3.39,9.00,6.961458522601761,QT2,Unknown,Flattening_Trend,Recovery,-1.9898624034990093
2022-09-02,3.30,-9.00,6.8743830892046445,QT2,Unknown,Flattening_Trend,Recovery,-1.813522833574595
2022-09-05,3.37,7.00,5.548916668186334,QT2,Unknown,Flattening_Trend,Recovery,-2.4610409862732037
2022-09-06,3.43,6.00,5.306779132572289,QT2,Unknown,Flattening_Trend,Recovery,-2.1959249952114193
2022-09-07,3.37,-6.00,5.548916668186334,QT2,Unknown,Flattening_Trend,Recovery,-1.7584856344857989
2022-09-08,3.39,2.00,5.381626590716295,QT2,Unknown,Flattening_Trend,Recovery,-1.647874656869033
2022-09-09,3.45,6.00,5.412067644669284,QT2,Unknown,Flattening_Trend,Recovery,-1.4579011264790334
2022-09-12,3.47,2.00,5.3616806178304754,QT2,Unknown,Flattening_Trend,Recovery,-1.3440337413915797
2022-09-13,3.58,11.00,5.316192694203691,QT2,Unknown,Flattening_Trend,Recovery,-1.248568414471333
2022-09-14,3.60,2.00,5.318879223151821,QT2,Unknown,Flattening_Trend,Recovery,-1.143909554008419
2022-09-15,3.66,6.00,5.191109616220696,QT2,Unknown,Flattening_Trend,Recovery,-1.1332081570431023
2022-09-16,3.62,-4.00,5.303637565725185,QT2,Unknown,Flattening_Trend,Recovery,-0.9877276896920032
2022-09-19,3.69,7.00,5.204851216939455,QT2,Unknown,Flattening_Trend,Recovery,-0.9765475168338605
2022-09-20,3.75,6.00,5.204851216939455,QT2,Unknown,Flattening_Trend,Recovery,-0.8949401536094637
2022-09-21,3.74,-1.00,5.256741703121172,QT2,Unknown,Flattening_Trend,Recovery,-0.7829737982411482
2022-09-22,3.91,17.00,6.111269839208459,QT2,Unknown,Flattening_Trend,Recovery,0.015113581436458428
2022-09-23,3.96,5.00,5.807630448691736,QT2,Unknown,Flattening_Trend,Recovery,-0.1687782460241847
2022-09-26,4.15,19.00,6.682956289091281,QT2,Unknown,Flattening_Trend,Recovery,0.884453291212563
2022-09-27,4.21,6.00,6.667976061887498,QT2,Unknown,Flattening_Trend,Recovery,1.054740912162694
2022-09-28,3.92,-29.00,9.873726560446979,QT2,Unknown,Flattening_Trend,Recovery,3.5599681141009594
2022-09-29,3.98,6.00,9.893961602435908,QT2,Unknown,Flattening_Trend,Recovery,2.7302748725627217
2022-09-30,4.06,8.00,9.867213627053216,QT2,Unknown,Flattening_Trend,Recovery,2.257445610826811
2022-10-03,3.90,-16.00,10.403296180950122,QT2,Unknown,Flattening_Trend,Recovery,2.1672807995011647
2022-10-04,3.84,-6.00,10.53045470008186,QT2,Unknown,Flattening_Trend,Recovery,1.9067739271805813
2022-10-05,3.96,12.00,10.717364636976047,QT2,Unknown,Flattening_Trend,Recovery,1.7372845613134726
2022-10-06,4.05,9.00,10.620286069145036,QT2,Unknown,Flattening_Trend,Recovery,1.5014776713061329
2022-10-07,4.14,9.00,10.68911328675783,QT2,Unknown,Flattening_Trend,Recovery,1.3711309333147745
2022-10-10,4.14,0.00,10.701134786287184,QT2,Unknown,Flattening_Trend,Recovery,1.2412506738575035
2022-10-11,4.14,0.00,10.722028948007214,QT2,Unknown,Flattening_Trend,Recovery,1.1327448659601767
2022-10-12,4.12,-2.00,10.62342425290183,QT2,Unknown,Flattening_Trend,Recovery,0.994081066997528
2022-10-13,4.21,9.00,10.714031743021676,QT2,Unknown,Flattening_Trend,Recovery,0.9382859918586592
2022-10-14,4.25,4.00,10.694012566006489,QT2,Unknown,Flattening_Trend,Recovery,0.846964581580895
2022-10-17,4.24,-1.00,10.618268175536864,QT2,Unknown,Flattening_Trend,Recovery,0.7386419359307618
2022-10-18,4.21,-3.00,10.651849828170914,QT2,Unknown,Flattening_Trend,Recovery,0.6814091171371944
2022-10-19,4.35,14.00,10.923761780109057,QT2,Unknown,Flattening_Trend,Recovery,0.7422910914327959
2022-10-20,4.45,10.00,10.993071411012437,QT2,Unknown,Flattening_Trend,Recovery,0.7227528046835727
2022-10-21,4.34,-11.00,10.956624436733195,QT2,Unknown,Flattening_Trend,Recovery,0.6408977117332496
2022-10-24,4.36,2.00,10.935743056165691,QT2,Unknown,Flattening_Trend,Recovery,0.5913838712752819
2022-10-25,4.25,-11.00,10.543334613010474,QT2,Unknown,Flattening_Trend,Recovery,0.1595752514088664
2022-10-26,4.20,-5.00,10.528419589265,QT2,Unknown,Flattening_Trend,Recovery,-0.1593113290136641
2022-10-27,4.09,-11.00,8.611730648476223,QT2,Unknown,Flattening_Trend,Recovery,-3.6469425634013373
2022-10-28,4.19,10.00,8.774964387392119,QT2,Unknown,Flattening_Trend,Recovery,-2.663591138521984
2022-10-31,4.27,8.00,8.774964387392119,QT2,Unknown,Flattening_Trend,Recovery,-2.261672338371199
2022-11-01,4.27,0.00,7.873403088276132,QT2,Unknown,Flattening_Trend,Recovery,-2.6516299532026193
2022-11-02,4.30,3.00,7.672151247329833,QT2,Unknown,Flattening_Trend,Recovery,-2.3130987131955973
2022-11-03,4.36,6.00,7.395300953340312,QT2,Unknown,Flattening_Trend,Recovery,-2.1302897310175166
2022-11-04,4.33,-3.00,7.282398872166594,QT2,Unknown,Flattening_Trend,Recovery,-1.8973610972120067
2022-11-07,4.39,6.00,7.152755046966498,QT2,Unknown,Flattening_Trend,Recovery,-1.7330327614270267
2022-11-08,4.31,-8.00,7.42710608258053,QT2,Unknown,Flattening_Trend,Recovery,-1.3815406540023396
2022-11-09,4.27,-4.00,7.499841268161547,QT2,Unknown,Flattening_Trend,Recovery,-1.204425111902813
2022-11-10,3.95,-32.00,10.342238866024354,QT2,Unknown,Flattening_Trend,Recovery,0.6448105475392348
2022-11-11,3.98,3.00,10.138563813010013,QT2,Unknown,Flattening_Trend,Recovery,0.5373425550219378
2022-11-14,4.00,2.00,10.097618766912559,QT2,Unknown,Flattening_Trend,Recovery,0.536683068862081
2022-11-15,3.93,-7.00,10.176536972954244,QT2,Unknown,Flattening_Trend,Recovery,0.6102583550155289
2022-11-16,3.83,-10.00,10.342238866024354,QT2,Unknown,Flattening_Trend,Recovery,0.7387181571510993
2022-11-17,3.93,10.00,10.069756700139282,QT2,Unknown,Flattening_Trend,Recovery,0.5956805479695213
2022-11-18,3.99,6.00,9.867213627053218,QT2,Unknown,Flattening_Trend,Recovery,0.5091512841176512
2022-11-21,3.97,-2.00,9.658699508240028,QT2,Unknown,Flattening_Trend,Recovery,0.4199551258795297
2022-11-22,3.93,-4.00,9.630556528447306,QT2,Unknown,Flattening_Trend,Recovery,0.46725901445802875
2022-11-23,3.88,-5.00,9.438775142489419,QT2,Unknown,Flattening_Trend,Recovery,0.3696985598739336
2022-11-24,3.87,-1.00,9.410480479611167,QT2,Unknown,Flattening_Trend,Recovery,0.40587418975441697
2022-11-25,3.85,-2.00,9.16125381312904,QT2,Unknown,Flattening_Trend,Recovery,0.17095250433103845
2022-11-28,3.88,3.00,8.857872473788767,QT2,Unknown,Flattening_Trend,Recovery,-0.09181249654445367
2022-11-29,3.92,4.00,8.685236515681844,QT2,Unknown,Flattening_Trend,Recovery,-0.2356237716837925
2022-11-30,3.82,-10.00,8.86163480564232,QT2,Unknown,Flattening_Trend,Recovery,-0.1279731360584921
2022-12-01,3.68,-14.00,9.14043866822698,QT2,Unknown,Flattening_Trend,Recovery,0.056714095491224394
2022-12-02,3.67,-1.00,8.922683773074425,QT2,Unknown,Flattening_Trend,Recovery,-0.22050884091262166
2022-12-05,3.80,13.00,9.605306073306812,QT2,Unknown,Flattening_Trend,Recovery,0.36428989706162535
2022-12-06,3.73,-7.00,9.446087625497203,QT2,Unknown,Flattening_Trend,Recovery,0.09315103990302054
2022-12-07,3.62,-11.00,9.545380333663278,QT2,Unknown,Flattening_Trend,Recovery,0.10905676976006927
2022-12-08,3.71,9.00,9.911273043021936,QT2,Unknown,Flattening_Trend,Recovery,0.634810697499292
2022-12-09,3.75,4.00,7.3720837656404195,QT2,Unknown,Flattening_Trend,Recovery,-3.0633824406389554
2022-12-12,3.80,5.00,7.438317782171679,QT2,Unknown,Flattening_Trend,Recovery,-2.389425285360309
2022-12-13,3.66,-14.00,7.9339535571881825,QT2,Unknown,Flattening_Trend,Recovery,-1.561039899428777
2022-12-14,3.64,-2.00,7.838853171709432,QT2,Unknown,Flattening_Trend,Recovery,-1.502571616403172
2022-12-15,3.62,-2.00,7.589466384404108,QT2,Unknown,Flattening_Trend,Recovery,-1.6212273816626614
2022-12-16,3.61,-1.00,7.15974194799678,QT2,Unknown,Flattening_Trend,Recovery,-1.859032808221034
2022-12-19,3.70,9.00,7.344904291249751,QT2,Unknown,Flattening_Trend,Recovery,-1.4818379789130807
2022-12-20,3.79,9.00,7.683005364346129,QT2,Unknown,Flattening_Trend,Recovery,-1.0140870701207914
2022-12-21,3.78,-1.00,7.649463099740116,QT2,Unknown,Flattening_Trend,Recovery,-0.9558872608154377
2022-12-22,3.79,1.00,7.593230067444474,QT2,Unknown,Flattening_Trend,Recovery,-0.9249921824481415
2022-12-23,3.86,7.00,7.761933975989425,QT2,Unknown,Flattening_Trend,Recovery,-0.6662653986388306
2022-12-26,3.90,4.00,7.796824750529932,QT2,Unknown,Flattening_Trend,Recovery,-0.5619572633923181
2022-12-27,3.94,4.00,7.8175626453700815,QT2,Unknown,Flattening_Trend,Recovery,-0.4845286160497908
2022-12-28,3.97,3.00,7.796824750529932,QT2,Unknown,Flattening_Trend,Recovery,-0.4604671036905065
2022-12-29,3.94,-3.00,7.480450712165866,QT2,Unknown,Flattening_Trend,Recovery,-0.7466137072608487
2022-12-30,3.99,5.00,6.742544383384118,QT2,Unknown,Flattening_Trend,Recovery,-1.4284006074123643
2023-01-02,3.96,-3.00,6.79320388679885,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.2401198620433083
2023-01-03,3.94,-2.00,6.279596590015419,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.6662549717062902
2023-01-04,3.85,-9.00,6.415383297757259,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.418635572787086
2023-01-05,3.90,5.00,5.901977069875253,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.9171550594930251
2023-01-06,3.69,-21.00,7.395300953340312,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.1264158748427124
2023-01-09,3.66,-3.00,7.359153678049046,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.06422909269517034
2023-01-10,3.72,6.00,7.399163401873146,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.13760961983725883
2023-01-11,3.66,-6.00,6.8483574673055685,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.7487045106608539
2023-01-12,3.53,-13.00,7.406882256516888,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.28958386436829064
2023-01-13,3.60,7.00,7.5756502156894845,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.5994937568296549
2023-01-16,3.60,0.00,7.572821075901569,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.5542232578685642
2023-01-17,3.60,0.00,7.284360285015061,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.036119852520065145
2023-01-18,3.43,-17.00,7.785517690833774,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.9296371555353143
2023-01-19,3.48,5.00,7.921940599193028,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.126857876893127
2023-01-20,3.56,8.00,8.172544046407834,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.4454205993051596
2023-01-23,3.61,5.00,8.0846709742515,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.2388878571878823
2023-01-24,3.58,-3.00,8.003868112475661,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.0742366766901719
2023-01-25,3.54,-4.00,7.917731757926391,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.9219127454430793
2023-01-26,3.58,4.00,7.9516395434257054,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.9543229374218302
2023-01-27,3.62,4.00,8.047478161629561,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.0339590112198938
2023-01-30,3.68,6.00,8.090853154142936,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.0003258580633119
2023-01-31,3.63,-5.00,8.121400301496214,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.9520894548848062
2023-02-01,3.48,-15.00,8.634923552753937,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.6145424186900308
2023-02-02,3.49,1.00,8.51553202767071,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.3393114925435115
2023-02-03,3.67,18.00,9.449363798186422,QT2,Unknown,QT_Flat_or_Inverted,Recovery,2.7923556423272933
2023-02-06,3.81,14.00,8.829334225021883,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.5000976143804854
2023-02-07,3.85,4.00,8.81989093982891,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.3359692447166416
2023-02-08,3.82,-3.00,8.77849102989259,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.1491775169954601
2023-02-09,3.87,5.00,8.700574693662478,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.9655134451769111
2023-02-10,3.93,6.00,8.141896351003009,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.1311371036189059
2023-02-13,3.93,0.00,8.065800819332374,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.3365386786751074
2023-02-14,4.00,7.00,8.141896351003009,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.2493120824432473
2023-02-15,4.04,4.00,8.141896351003009,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.37913445096618653
2023-02-16,4.06,2.00,6.870225614927062,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.7057816578626883
2023-02-17,4.03,-3.00,6.974784516214029,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.1306829338238478
2023-02-20,4.10,7.00,6.939534772385161,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.8853968343567293
2023-02-21,4.16,6.00,6.960432389415112,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.640494581765762
2023-02-22,4.13,-3.00,6.960432389415112,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.4771076781193104
2023-02-23,4.09,-4.00,6.960432389415112,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.3473292694798658
2023-02-24,4.19,10.00,7.140761597370137,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.034597400294916
2023-02-27,4.17,-2.00,7.214403582252587,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.8746694744483153
2023-02-28,4.18,1.00,7.1796670568779835,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.8484634633109877
2023-03-01,4.27,9.00,7.109684876815495,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.859508415609171
2023-03-02,4.32,5.00,5.787918451395106,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.0493142182532083
2023-03-03,4.26,-6.00,6.159004248523722,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.471365915841241
2023-03-06,4.27,1.00,5.227673615344721,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.1536030912050546
2023-03-07,4.31,4.00,4.57685689612631,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.329855815320837
2023-03-08,4.34,3.00,4.564354645876374,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.029533451108801
2023-03-09,4.22,-12.00,5.430513437095621,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.1972720120827018
2023-03-10,3.96,-26.00,8.102909530356534,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.169730967783254
2023-03-13,3.68,-28.00,10.087710580796054,QT2,Unknown,QT_Flat_or_Inverted,Recovery,2.458105439200355
2023-03-14,3.78,10.00,10.378549306829237,QT2,Unknown,QT_Flat_or_Inverted,Recovery,2.2680428059911417
2023-03-15,3.59,-19.00,10.94749373361862,QT2,Unknown,QT_Flat_or_Inverted,Recovery,2.234023529061993
2023-03-16,3.72,13.00,11.360541569921068,QT2,Unknown,QT_Flat_or_Inverted,Recovery,2.1085859114333476
2023-03-17,3.44,-28.00,12.702268263881807,QT2,Unknown,QT_Flat_or_Inverted,Recovery,2.2725743956036797
2023-03-20,3.56,12.00,13.114513951743545,QT2,Unknown,QT_Flat_or_Inverted,Recovery,2.055186932893944
2023-03-21,3.73,17.00,13.637832532718537,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.9230128729859177
2023-03-22,3.54,-19.00,14.012409466170297,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.7772863443508464
2023-03-23,3.39,-15.00,14.25699494149818,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.6287688112318106
2023-03-24,3.41,2.00,14.307007939834104,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.4620561208605798
2023-03-27,3.59,18.00,14.77594570335758,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.4237439540581995
2023-03-28,3.63,4.00,14.851166380360258,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.2982027319400071
2023-03-29,3.67,4.00,14.901581891099442,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.1853474514361562
2023-03-30,3.66,-1.00,14.676187386050783,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.0239207128735368
2023-03-31,3.60,-6.00,14.575909675116089,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.9097017207413658
2023-04-03,3.52,-8.00,14.600065231426356,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.8331242055040131
2023-04-04,3.39,-13.00,14.702445536777368,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.7877607658492801
2023-04-05,3.36,-3.00,14.586360230088408,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.6964448666992813
2023-04-06,3.37,1.00,14.541238566491472,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.6407287691233977
2023-04-07,3.49,12.00,14.87151319677674,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.7787476072921277
2023-04-10,3.52,3.00,13.996087888780785,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.24316274044090141
2023-04-11,3.54,2.00,12.689890989812849,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.7639348550062716
2023-04-12,3.46,-8.00,12.540410868943042,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.1079242255119863
2023-04-13,3.51,5.00,11.94770350517701,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.8212560470070804
2023-04-14,3.60,9.00,11.754026665664105,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.107952037497757
2023-04-17,3.69,9.00,10.09266588973918,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.8454558679464377
2023-04-18,3.69,0.00,9.785071233650731,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.4617236617680462
2023-04-19,3.71,2.00,9.049335676748663,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.352757900081216
2023-04-20,3.63,-8.00,8.176621726430962,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.2847782851121723
2023-04-21,3.66,3.00,7.383379017379897,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.1809152019734586
2023-04-24,3.60,-6.00,7.549203679228439,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.8212187205308952
2023-04-25,3.43,-17.00,7.44919298920871,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.6346114287368299
2023-04-26,3.46,3.00,7.420370931557583,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.4677332782805512
2023-04-27,3.60,14.00,8.03948588737696,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.1426777888276003
2023-04-28,3.51,-9.00,8.259194011178433,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.9726620070156983
2023-05-01,3.64,13.00,8.68112347348572,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.7516325363519571
2023-05-02,3.46,-18.00,9.397568074469357,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.4367658555629836
2023-05-03,3.37,-9.00,9.164631808778582,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.44960564203215403
2023-05-04,3.29,-8.00,9.307702903151418,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.32188003972175644
2023-05-05,3.41,12.00,9.688235379154698,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.08054205485822552
2023-05-08,3.49,8.00,9.481561052906846,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.06776368801917151
2023-05-09,3.51,2.00,9.468242658889718,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.04368288193394868
2023-05-10,3.37,-14.00,9.92783484763444,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.4516662934928843
2023-05-11,3.36,-1.00,9.790909291884219,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.5171544350062568
2023-05-12,3.45,9.00,9.940537496246654,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.8099335141051103
2023-05-15,3.46,1.00,9.717681479310448,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.8250967001894934
2023-05-16,3.52,6.00,9.58967698944572,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.7337549515300963
2023-05-17,3.58,6.00,9.703705723171161,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.8659462714116877
2023-05-18,3.69,11.00,10.014513277762239,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.118275722221712
2023-05-19,3.76,7.00,9.957289744082926,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.9615002218626851
2023-05-22,3.77,1.00,9.942932402561366,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.8747589775096813
2023-05-23,3.76,-1.00,9.838215091696062,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.6889566180525474
2023-05-24,3.75,-1.00,8.975628376994267,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.5266165083808415
2023-05-25,3.90,15.00,9.444070954332998,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.0004529012983213494
2023-05-26,3.92,2.00,9.042228970884597,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.9774211004050488
2023-05-29,3.87,-5.00,8.849535903892683,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.7000018597770712
2023-05-30,3.81,-6.00,8.60592265604942,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.261152990036263
2023-05-31,3.74,-7.00,7.689820110596431,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-3.0787835570083915
2023-06-01,3.70,-4.00,7.426785499604983,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.6906182725177286
2023-06-02,3.84,14.00,7.559604424017109,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.0955766571775594
2023-06-05,3.82,-2.00,7.303945443910369,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-2.0247875974523537
2023-06-06,3.85,3.00,7.177345311066321,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.8555628651064584
2023-06-07,3.93,8.00,7.307530362578044,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.5283497510979602
2023-06-08,3.87,-6.00,6.606634472075706,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.8793582574816567
2023-06-09,3.92,5.00,6.5828058860438325,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.6673043858206402
2023-06-12,3.89,-3.00,6.526137923035046,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.527274469863794
2023-06-13,4.01,12.00,6.866412385490624,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.142196682322912
2023-06-14,4.06,5.00,6.8452277432633934,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-1.0525057834237972
2023-06-15,3.91,-15.00,7.788269567570375,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.2598260599531365
2023-06-16,3.99,8.00,7.632636691022497,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.31272762581734564
2023-06-19,3.98,-1.00,7.539736006493797,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.3172266781706939
2023-06-20,3.96,-2.00,7.569047244566266,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.20620849938695268
2023-06-21,3.95,-1.00,7.569047244566266,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.10922025511700363
2023-06-22,4.03,8.00,7.709301740970664,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.13422006778025136
2023-06-23,3.99,-4.00,7.117383146715008,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.5462790128745659
2023-06-26,3.96,-3.00,7.145761314367053,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.43412418483538723
2023-06-27,4.02,6.00,7.149425551349262,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.35044345957111234
2023-06-28,3.97,-5.00,7.105665077279971,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.36757429691797033
2023-06-29,4.14,17.00,7.700030921397406,QT2,Unknown,QT_Flat_or_Inverted,Recovery,1.158968764776073
2023-06-30,4.13,-1.00,7.612333351057286,QT2,Unknown,QT_Flat_or_Inverted,Recovery,0.8964269624560902
2023-07-03,4.19,6.00,7.171703656268385,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.1735953222261674
2023-07-04,4.22,3.00,7.126743729816317,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.26700798641064466
2023-07-05,4.25,3.00,7.126743729816317,QT2,Unknown,QT_Flat_or_Inverted,Recovery,-0.26049561088521495
